,J6,J7,J8,J9,J10,J1,J2,J3,J4,J13,J14,J15,J21,J22,J23,J16,J12,J24,J25,J5,J11,J17,J26,J27,J20,J18,J19,R1,T1,T2,sum,percent,category
Demand (P2),0.0,0.1505963082308881,0.1505963082308881,0.10952458769315854,0.1150008158874698,0.08214344002772123,0.08214344002772123,0.09035778424004093,0.0,0.13690573745407164,0.12869139364920557,0.1150008158874698,0.09583401345298626,0.10952458769315854,0.0,0.05476229384657927,0.13142950413748622,0.0,0.0,0.0,0.0408509045955725,0.04107172001386061,0.08214344002772123,0.10952458769315854,0.12870400864630938,0.0,0.0,-1.9548058193176985,1.1360742280253078e-07,0.0,-1.4274808224357116e-08,40.57,CAT-4
Demand (P29),0.0,0.1505963082308881,0.1505963082308881,0.10952458769315854,0.1150008158874698,0.08214344002772123,0.08214344002772123,0.09035778424004093,0.0,0.13690573745407164,0.12869139364920557,0.1150008158874698,0.09583401345298626,0.10952458769315854,0.0,0.05476229384657927,0.13142950413748622,0.0,0.0,0.0,0.0408509045955725,0.04107172001386061,0.08214344002772123,0.10952458769315854,0.12870400864630938,0.0,0.0,-1.9548059524968266,1.0892074575608035e-07,1.7038693567172913e-08,-1.3510191987364806e-07,383.97,CAT-1
Demand (P30),0.0,0.1505963082308881,0.1505963082308881,0.10952458769315854,0.1150008158874698,0.08214344002772123,0.08214344002772123,0.09035778424004093,0.0,0.13690573745407164,0.12869139364920557,0.1150008158874698,0.09583401345298626,0.10952458769315854,0.0,0.05476229384657927,0.13142950413748622,0.0,0.0,0.0,0.0408509045955725,0.04107172001386061,0.08214344002772123,0.10952458769315854,0.12870400864630938,0.0,0.0,-1.9548059459775686,1.1051131920680746e-07,0.0,-1.4403078196778552e-07,409.35,CAT-1
Demand (P31),0.0,0.1505963082308881,0.1505963082308881,0.10952458769315854,0.1150008158874698,0.08214344002772123,0.08214344002772123,0.09035778424004093,0.0,0.13690573745407164,0.12869139364920557,0.1150008158874698,0.09583401345298626,0.10952458769315854,0.0,0.05476229384657927,0.13142950413748622,0.0,0.0,0.0,0.0408509045955725,0.04107172001386061,0.08214344002772123,0.10952458769315854,0.12870400864630938,0.0,0.0,-1.9548058193176985,1.1567460256323159e-07,0.0,-1.2207628463656306e-08,34.7,CAT-4
Demand (P40),0.0,0.1505963082308881,0.1505963082308881,0.10952458769315854,0.1150008158874698,0.08214344002772123,0.08214344002772123,0.09035778424004093,0.0,0.13690573745407164,0.12869139364920557,0.1150008158874698,0.09583401345298626,0.10952458769315854,0.0,0.05476229384657927,0.13142950413748622,0.0,0.0,0.0,0.0408509045955725,0.04107172001386061,0.08214344002772123,0.10952458769315854,0.12870400864630938,0.0,0.0,-1.9548070980235934,7.351030895108579e-07,6.448157900962315e-07,-2.666924636685053e-08,75.8,CAT-2
Pressure (P1),968.2107162475586,983.4883804321289,983.6283226013184,949.5796546936035,923.4106864929199,1006.3121376037598,991.1469497680664,976.0756530761719,930.6173210144043,945.2766952514648,930.3235130310059,930.787769317627,892.5955963134766,877.4522666931152,1159.9033851623535,909.6006927490234,990.9094848632812,877.3799438476562,826.7699241638184,873.1796951293945,893.1914863586426,893.6422500610352,892.6685943603516,881.2833442687988,815.536750793457,858.2547340393066,858.254768371582,0.0,102.86998748779297,184.78033018112183,25307.131034374237,93.42,CAT-1
Pressure (P10),1038.98046875,1039.1855850219727,1039.040210723877,1004.6160202026367,977.8289260864258,1065.0505027770996,1047.1801986694336,1031.3288688659668,985.5468635559082,1003.072868347168,985.7026863098145,985.4993438720703,947.3564147949219,932.1191749572754,1214.058277130127,962.6232643127441,1059.3560485839844,932.1059913635254,826.7699241638184,950.815559387207,947.3147125244141,947.3190498352051,947.325138092041,935.8350372314453,883.9833145141602,909.312198638916,896.8241271972656,0.0,102.86998748779297,218.71541023254395,26817.73617362976,99.0,CAT-1
Pressure (P11),1038.549072265625,1053.3481369018555,1041.8474311828613,1007.5092391967773,980.7707862854004,1073.2706146240234,1051.4110832214355,1034.580982208252,988.6787147521973,1011.96875,989.116325378418,988.4278602600098,950.3117790222168,935.0610084533691,1216.9936752319336,965.5413131713867,1060.406593322754,935.0575332641602,826.7699241638184,950.6639404296875,950.2480545043945,950.2489204406738,950.2690086364746,938.7750549316406,885.033863067627,912.2087097167969,898.3437614440918,0.0,102.86998748779297,220.18239307403564,26908.46451663971,99.34,CAT-1
Pressure (P12),1038.2966957092285,1052.7167205810547,1052.392910003662,1013.4176559448242,986.7199440002441,1075.1685638427734,1058.6918678283691,1040.9040756225586,994.856876373291,1013.5585632324219,996.1533012390137,994.3674545288086,956.3270225524902,941.0180892944336,1222.9433135986328,971.4808311462402,1060.5001106262207,941.0559425354004,826.7699241638184,950.5685539245605,956.193286895752,956.1929168701172,956.2338218688965,944.7326927185059,885.1273803710938,918.1411323547363,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27027.539520263672,99.78,CAT-1
Pressure (P13),1038.296703338623,1052.6089363098145,1052.046501159668,1017.4746856689453,990.4347534179688,1075.3961372375488,1059.6068077087402,1044.0671577453613,998.2338066101074,1014.1890754699707,998.3654594421387,998.24755859375,960.0758361816406,944.8401374816895,1226.7635650634766,975.2997016906738,1060.6361465454102,944.825366973877,826.7699241638184,950.5685539245605,959.9397201538086,959.9573097229004,960.0444602966309,948.5478897094727,885.2634162902832,921.9601593017578,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27087.46964263916,100.0,CAT-1
Pressure (P14),1038.296703338623,1052.60795211792,1052.0426063537598,1017.4623222351074,990.6082572937012,1075.3976364135742,1059.6142463684082,1044.0982627868652,998.3200988769531,1014.194393157959,998.3828125,998.2711372375488,960.1086158752441,944.8737449645996,1226.8074111938477,975.3551177978516,1060.6374053955078,944.8586769104004,826.7699241638184,950.5685539245605,959.8864440917969,959.9446563720703,960.078784942627,948.5866355895996,885.2646713256836,922.0141983032227,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.061141967773,100.0,CAT-1
Pressure (P20),1038.296703338623,1052.6079139709473,1052.0425033569336,1017.4621315002441,990.5902900695801,1075.3972663879395,1059.612937927246,1044.0941581726074,998.3106536865234,1014.195068359375,998.3850212097168,998.2742347717285,960.1125373840332,944.8777236938477,1226.812240600586,975.3612594604492,1060.6375350952148,944.862621307373,826.7699241638184,950.5685539245605,960.0521583557129,960.0767402648926,960.0827980041504,948.5910568237305,885.2648124694824,922.020149230957,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.368865966797,100.0,CAT-1
Pressure (P25),1038.2966957092285,1052.6078414916992,1052.0423011779785,1017.4618606567383,990.5594902038574,1075.396598815918,1059.610668182373,1044.0871086120605,998.2943801879883,1014.1961936950684,998.3886184692383,998.2792510986328,960.1186370849609,944.8839683532715,1226.8195190429688,975.3712882995605,1060.6377487182617,944.8687973022461,826.7699241638184,950.5685539245605,959.9090576171875,959.8645324707031,960.0891227722168,948.5977935791016,885.2650337219238,922.0298652648926,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.02472305298,100.0,CAT-1
Pressure (P19),1038.296703338623,1052.6078796386719,1052.0424003601074,1017.4619636535645,990.5732116699219,1075.3968925476074,1059.6116752624512,1044.0902404785156,998.3016090393066,1014.195671081543,998.3870468139648,998.2770576477051,960.1159782409668,944.8812446594238,1226.8163719177246,975.366886138916,1060.6376609802246,944.8661270141602,826.7699241638184,950.5685539245605,960.059513092041,960.0640335083008,960.0863800048828,948.5948867797852,885.2649230957031,922.0256118774414,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.370319366455,100.0,CAT-1
Pressure (P24),1038.296703338623,1052.6079559326172,1052.0429229736328,1017.4643020629883,990.4793586730957,1075.395378112793,1059.6059532165527,1044.070743560791,998.2533073425293,1014.1965026855469,998.3893089294434,998.2958030700684,960.0988082885742,944.8633270263672,1226.755702972412,975.2250442504883,1060.637866973877,944.8475379943848,826.7699241638184,950.5685539245605,959.9462203979492,959.9434127807617,960.064884185791,948.554370880127,885.26513671875,921.8936729431152,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27087.54257583618,100.0,CAT-1
Pressure (P28),1038.2966957092285,1052.6104469299316,1052.0518646240234,1017.4887237548828,990.5080146789551,1075.3998756408691,1059.6175003051758,1044.0919380187988,998.2773895263672,1014.1747016906738,998.3193588256836,998.3306350708008,959.4629859924316,944.2094345092773,1226.2064666748047,975.2550849914551,1060.6329040527344,944.2097244262695,826.7699241638184,950.5685539245605,959.9756317138672,959.9727516174316,959.423267364502,947.9537582397461,885.260181427002,921.8531112670898,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27083.930797576904,99.98,CAT-1
Pressure (P33),1038.296703338623,1052.6078033447266,1052.042179107666,1017.4614028930664,990.5791358947754,1075.3969268798828,1059.6118621826172,1044.091163635254,998.3044967651367,1014.1960372924805,998.3880004882812,998.2751007080078,960.1215705871582,944.8877182006836,1226.7653007507324,975.3424186706543,1060.6377792358398,944.8702545166016,826.7699241638184,950.5685539245605,960.053524017334,960.0534896850586,960.0876235961914,948.5701904296875,885.2650451660156,921.9978904724121,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.25196838379,100.0,CAT-1
Pressure (P38),1038.2966957092285,1052.6079635620117,1052.042652130127,1017.4625663757324,990.5964431762695,1075.3974151611328,1059.6135520935059,1044.0957870483398,998.3140296936035,1014.1945343017578,998.383358001709,998.2738342285156,960.1070938110352,944.8756637573242,1226.8171463012695,975.3633232116699,1060.6374130249023,944.8465843200684,826.7699241638184,950.5685539245605,960.0723915100098,960.0727844238281,960.045654296875,948.3419342041016,885.2647247314453,922.0225563049316,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.094451904297,100.0,CAT-1
Pressure (P39),1038.2966957092285,1052.60786819458,1052.042350769043,1017.461742401123,990.5892868041992,1075.3971672058105,1059.6127090454102,1044.0936584472656,998.3099632263184,1014.195426940918,998.3861618041992,998.2738227844238,960.1168823242188,944.8799362182617,1226.7991981506348,975.354621887207,1060.6376304626465,944.8729629516602,826.7699241638184,950.5685539245605,960.0645523071289,960.0647659301758,960.1050643920898,948.3955039978027,885.2649116516113,922.0127334594727,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.183967590332,100.0,CAT-1
Pressure (P37),1038.2966957092285,1052.6080436706543,1052.0429954528809,1017.4635353088379,990.5921325683594,1075.3975105285645,1059.613613128662,1044.0954208374023,998.3121452331543,1014.1938209533691,998.3811302185059,998.2762908935547,960.0959701538086,944.8834686279297,1226.8033332824707,975.3577346801758,1060.6372451782227,944.7710838317871,826.7699241638184,950.5685539245605,960.067512512207,960.0677719116211,959.8412704467773,948.4110412597656,885.2645263671875,922.0159645080566,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27087.838607788086,100.0,CAT-1
Pressure (P32),1038.2966957092285,1052.608268737793,1052.0437545776367,1017.4655723571777,990.5987129211426,1075.3979759216309,1059.6148986816406,1044.0982131958008,998.3163719177246,1014.1919250488281,998.3750305175781,998.2784729003906,960.0705795288086,944.8842430114746,1226.8173599243164,975.365364074707,1060.636791229248,944.830982208252,826.7699241638184,950.5685539245605,960.0745239257812,960.0749092102051,960.0717468261719,948.5871391296387,885.2640724182129,922.0244140625,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.33636856079,100.0,CAT-1
Pressure (P34),1038.2966957092285,1052.60786819458,1052.0423736572266,1017.4618110656738,990.5931167602539,1075.3972625732422,1059.6130104064941,1044.0945472717285,998.3119812011719,1014.1952667236328,998.3856048583984,998.273193359375,960.1157302856445,944.876407623291,1226.8101081848145,975.359302520752,1060.6375923156738,944.8255767822266,826.7699241638184,950.5685539245605,960.068733215332,960.0690727233887,960.0655746459961,948.5804977416992,885.2648735046387,922.0181655883789,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.312717437744,100.0,CAT-1
Pressure (P35),1038.296703338623,1052.60786819458,1052.0423736572266,1017.4618110656738,990.5931167602539,1075.3972625732422,1059.6130104064941,1044.0945472717285,998.3119812011719,1014.1952590942383,998.3856048583984,998.273193359375,960.1157302856445,944.876407623291,1226.8101081848145,975.359302520752,1060.6375923156738,944.8757438659668,826.7699241638184,950.5685539245605,960.068733215332,960.0690727233887,960.0655746459961,948.5804977416992,885.2648735046387,922.0181655883789,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27088.362884521484,100.0,CAT-1
Pressure (P36),1038.296703338623,1052.607894897461,1052.0425071716309,1017.4621391296387,990.593807220459,1075.397315979004,1059.6131782531738,1044.094898223877,998.3124771118164,1014.194953918457,998.3846282958984,998.2736587524414,960.1117477416992,944.876953125,1226.8112678527832,975.3600997924805,1060.6375122070312,944.8618507385254,944.8618507385254,950.5685539245605,960.0694847106934,960.0698165893555,960.0820388793945,948.5901756286621,885.2647972106934,922.0190315246582,899.1599082946777,0.0,0.0,220.97997665405273,27103.599227905273,100.06,CAT-1
Pressure (P26),1038.9881629943848,1053.3225746154785,1052.7635078430176,1018.1861686706543,991.319507598877,1076.1090660095215,1060.3328704833984,1044.8181457519531,999.0366592407227,1014.9740219116211,999.1186065673828,998.9997940063477,960.8388328552246,945.6035652160645,1227.5377388000488,976.0860443115234,1061.5487365722656,945.5888061523438,826.7699241638184,950.7870025634766,960.7952919006348,960.7956581115723,960.8087272644043,949.3167762756348,0.0,922.7450294494629,899.1599082946777,0.0,102.86998748779297,220.97997665405273,26220.201091766357,96.8,CAT-1
Pressure (P15),1038.2966957092285,1052.0410423278809,1051.2380027770996,1016.5287895202637,989.5911140441895,1074.869228363037,1058.8327941894531,1043.1835899353027,997.36572265625,1012.0545196533203,997.1703796386719,997.2474212646484,959.043830871582,943.8327255249023,1225.770408630371,974.3403663635254,1056.0711708068848,943.7993240356445,826.7699241638184,950.5685539245605,959.059986114502,959.0564422607422,959.0302963256836,947.5432472229004,880.6984405517578,920.9967079162598,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27058.010597229004,99.89,CAT-1
Pressure (P21),1038.296703338623,1052.384620666504,1051.7433815002441,1017.125057220459,990.2364616394043,1075.1963958740234,1059.3258209228516,1043.766586303711,997.9728927612305,1013.3260612487793,997.9379081726074,997.9098472595215,959.7368850708008,944.5079345703125,1226.4438781738281,974.9979667663574,1060.9203300476074,944.4885597229004,826.7699241638184,950.5685539245605,959.7100677490234,959.7097625732422,959.7118453979492,948.221248626709,885.547607421875,921.6562728881836,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27081.22244644165,99.97,CAT-1
Pressure (P22),1038.296703338623,1052.5728874206543,1051.8473625183105,1017.1841354370117,990.2712821960449,1075.3263854980469,1059.42435836792,1043.8305625915527,998.025577545166,1014.4810333251953,997.9287796020508,997.9377365112305,959.7586402893066,944.5334663391113,1226.4704933166504,975.0292778015137,1060.708568572998,944.511302947998,826.7699241638184,950.5685539245605,959.743480682373,959.7425575256348,959.7366180419922,948.2469062805176,885.3358383178711,921.6869850158691,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27082.979290008545,99.98,CAT-1
Pressure (P23),1038.296703338623,1052.6044845581055,1052.0297927856445,1017.4246139526367,990.5473785400391,1075.390682220459,1059.5955772399902,1044.0608139038086,998.2735939025879,1014.2253150939941,998.4821357727051,998.2187194824219,960.0711364746094,944.8316268920898,1226.7648735046387,975.3113212585449,1060.644344329834,944.8199615478516,826.7699241638184,950.5685539245605,960.0220565795898,960.0220489501953,960.0375823974609,948.5448417663574,885.2716369628906,921.9705505371094,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27087.81014251709,100.0,CAT-1
Pressure (P27),1038.2966957092285,1052.6039924621582,1052.0279502868652,1017.4189376831055,990.5296516418457,1075.3894958496094,1059.59224319458,1044.053394317627,998.2621841430664,1014.2298965454102,998.496395111084,998.2124099731445,959.9923248291016,944.7889823913574,1226.7267875671387,975.2915115356445,1060.6454772949219,944.7501449584961,826.7699241638184,950.5685539245605,960.0034255981445,960.0031776428223,959.9858627319336,948.4992713928223,885.2727508544922,921.9484748840332,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27087.369789123535,100.0,CAT-1
Pressure (P17),1038.2966957092285,1052.6159858703613,1052.072177886963,1017.4195365905762,990.5137138366699,1075.4028663635254,1059.6174430847168,1044.0571517944336,998.2582893371582,1014.1322212219238,998.1808967590332,998.1827087402344,960.0046272277832,944.7786712646484,1226.7153778076172,975.2726364135742,1060.6232452392578,944.7570877075195,826.7699241638184,950.5685539245605,959.9863052368164,959.985538482666,959.9819984436035,948.4920349121094,885.2505149841309,921.9305191040039,899.1599082946777,0.0,102.86998748779297,220.97997665405273,27086.876594543457,99.99,CAT-1
